Time, Value
483,506,80,22797
483,52,80,22797
483,5339,80,22797
483,5478,80,22797
483,5619,80,22797
483,5757,80,22797
483,5896,80,22797
483,6036,80,22797
483,6175,80,22797
483,6315,80,22797
483,6454,80,22797
483,6595,80,22797
483,6733,80,22797
483,6871,80,22797
483,7012,80,22797
483,715,80,22797
483,7288,80,22797
483,7429,80,22797
483,7569,80,22797
483,7706,80,22797
483,7848,80,22797
483,7985,80,22797
483,8124,80,22797
483,8262,80,22797
483,8403,80,22797
483,8543,80,22797
483,8681,80,22797
483,8821,80,22797
483,8961,80,22797
483,91,80,22797
483,924,80,22797
483,9381,80,22797
483,9519,80,22797
483,9657,80,22797
483,9798,80,22797
483,9937,80,22797
484,0074,80,22797
484,0222,80,22797
484,0355,80,22797
484,0491,80,22797
484,0632,80,22797
484,0771,80,22797
484,091,80,22797
484,105,80,22797
484,119,80,22797
484,133,80,22797
484,1467,80,22797
484,1608,80,22797
484,1747,80,22797
484,1885,80,22797
484,2025,80,22797
484,2162,80,22797
484,23,80,22797
484,244,80,22797
484,2583,80,22797
484,2722,80,22797
484,2856,80,22797
484,2996,80,22797
484,3136,80,22797
484,3274,80,22797
484,3469,80,22797
484,3556,80,22797
484,3708,80,22797
484,3849,80,22797
484,3984,80,22797
484,412,80,22797
484,4258,80,22797
484,4397,80,22797
484,4533,80,22797
484,4671,80,22797
484,481,80,22797
484,4948,80,22797
484,5085,80,22797
484,5225,80,22797
484,5363,80,22797
484,55,80,22797
484,5642,80,22797
484,5781,80,22797
484,5919,80,22797
484,6057,80,22797
484,6198,80,22797
484,6337,80,22797
484,6475,80,22797
484,6615,80,22797
484,6754,80,22797
484,6891,80,22797
484,7033,80,22797
484,7172,80,22797
484,7311,80,22797
484,7451,80,22797
484,7591,80,22797
484,773,80,22797
484,7868,80,22797
484,8008,80,22797
484,8147,80,22797
484,8286,80,22797
484,8426,80,22797
484,8565,80,22797
484,8703,80,22797
484,8844,80,22797
484,8985,80,22797
484,9128,80,22797
484,9268,80,22797
484,9409,80,22797
484,9549,80,22797
484,9687,80,22797
484,9826,80,22797
484,9966,80,22797
485,0103,80,22797
485,0245,80,22797
485,0384,80,22797
485,0522,80,22797
485,0659,80,22797
485,0801,80,22797
485,094,80,22797
485,1077,80,22797
485,1217,80,22797
485,1357,80,22797
485,1494,80,22797
485,1636,80,22797
485,1775,80,22797
485,1913,80,22797
485,2054,80,22797
485,2194,80,22797
485,2332,80,22797
485,247,80,22797
485,2611,80,22797
485,2749,80,22797
485,2888,80,22797
485,303,80,22797
485,3168,80,22797
485,3306,80,22797
485,3448,80,22797
485,3586,80,22797
485,3726,80,22797
485,3864,80,22797
485,4004,80,22797
485,4143,80,22797
485,4281,80,22797
485,4423,80,22797
485,4561,80,22797
485,47,80,22797
485,484,80,22797
485,498,80,22797
485,5119,80,22797
485,5257,80,22797
485,5398,80,22797
485,5537,80,22797
485,5675,80,22797
485,5816,80,22797
485,5955,80,22797
485,6092,80,22797
485,6234,80,22797
485,6375,80,22797
485,6511,80,22797
485,665,80,22797
485,679,80,22797
485,693,80,22797
485,7067,80,22797
485,7208,80,22797
485,7348,80,22797
485,7486,80,22797
485,7626,80,22797
485,7765,80,22797
485,7904,80,22797
485,8044,80,22797
485,8182,80,22797
485,8321,80,22797
485,846,80,22797
485,86,80,22797
485,874,80,22797
485,8878,80,22797
485,9018,80,22797
485,9157,80,22797
485,9295,80,22797
485,9437,80,22797
485,9578,80,22797
485,9717,80,22797
485,9853,80,22797
485,9993,80,22797
486,0134,80,22797
486,0268,80,22797
486,0407,80,22797
486,0546,80,22797
486,0683,80,22797
486,0822,80,22797
486,096,80,22797
486,1097,80,22797
486,1236,80,22797
486,1375,80,22797
486,1515,80,22797
486,1654,80,22797
486,1793,80,22797
486,1932,80,22797
486,2069,80,22797
486,221,80,22797
486,2349,80,22797
486,2487,80,22797
486,2628,80,22797
486,2767,80,22797
486,2905,80,22797
486,3046,80,22797
486,3183,80,22797
486,3322,80,22797
486,3461,80,22797
486,3601,80,22797
486,3741,80,22797
486,3878,80,22797
486,402,80,22797
486,4159,80,22797
486,4296,80,22797
486,4436,80,22797
486,4576,80,22797
486,4714,80,22797
486,4856,80,22797
486,4993,80,22797
486,5132,80,22797
486,5271,80,22797
486,5411,80,22797
486,555,80,22797
486,5689,80,22797
486,5827,80,22797
486,5967,80,22797
486,6104,80,22797
486,6245,80,22797
486,6384,80,22797
486,6524,80,22797
486,6661,80,22797
486,6802,80,22797
486,694,80,22797
486,7079,80,22797
486,722,80,22797
486,7359,80,22797
486,7496,80,22797
486,7637,80,22797
486,7777,80,22797
486,7916,80,22797
486,8056,80,22797
486,8196,80,22797
486,8334,80,22797
486,8472,80,22797
486,8613,80,22797
486,8752,80,22797
486,8889,80,22797
486,903,80,22797
486,9169,80,22797
486,9306,80,22797
486,9447,80,22797
486,9586,80,22797
486,9727,80,22797
486,9864,80,22797
487,0005,80,22797
487,0146,80,22797
487,0284,80,22797
487,0424,80,22797
487,0563,80,22797
487,0701,80,22797
487,0842,80,22797
487,0981,80,22797
487,1121,80,22797
487,1259,80,22797
487,14,80,22797
487,154,80,22797
487,1677,80,22797
487,1818,80,22797
487,1958,80,22797
487,2096,80,22797
487,2236,80,22797
487,2376,80,22797
487,2516,80,22797
487,2654,80,22797
487,2795,80,22797
487,2934,80,22797
487,3072,80,22797
487,3213,80,22797
487,3353,80,22797
487,349,80,22797
487,3631,80,22797
487,377,80,22797
487,3908,80,22797
487,4049,80,22797
487,4188,80,22797
487,4326,80,22797
487,4465,80,22797
487,4605,80,22797
487,4744,80,22797
487,4883,80,22797
487,5024,80,22797
487,5162,80,22797
487,5301,80,22797
487,5442,80,22797
487,558,80,22797
487,5721,80,22797
487,5859,80,22797
487,5998,80,22797
487,6138,80,22797
487,6276,80,22797
487,6417,80,22797
487,6556,80,22797
487,6693,80,22797
487,6834,80,22797
487,6974,80,22797
487,7111,80,22797
487,7251,80,22797
487,7391,80,22797
487,7531,80,22797
487,767,80,22797
487,7808,80,22797
487,7947,80,22797
487,8087,80,22797
487,8226,80,22797
487,8363,80,22797
487,85,80,22797
487,8641,80,22797
487,878,80,22797
487,8918,80,22797
487,9056,80,22797
487,9197,80,22797
487,9336,80,22797
487,9475,80,22797
487,9614,80,22797
487,9752,80,22797
487,989,80,22797
488,0031,80,22797
488,0172,80,22797
488,0309,80,22797
488,045,80,22797
488,0588,80,22797
488,0728,80,22797
488,0865,80,22797
488,1006,80,22797
488,1146,80,22797
488,1283,80,22797
488,1423,80,22797
488,1563,80,22797
488,1701,80,22797
488,184,80,22797
488,1979,80,22797
488,2119,80,22797
488,2257,80,22797
488,2398,80,22797
488,2538,80,22797
488,2675,80,22797
488,2815,80,22797
488,2954,80,22797
488,3092,80,22797
488,3233,80,22797
488,3373,80,22797
488,351,80,22797
488,3651,80,22797
488,379,80,22797
488,3929,80,22797
488,4067,80,22797
488,4208,80,22797
488,4346,80,22797
488,4484,80,22797
488,4627,80,22797
488,4765,80,22797
488,4903,80,22797
488,5043,80,22797
488,5183,80,22797
488,5322,80,22797
488,5461,80,22797
488,5605,80,22797
488,5743,80,22797
488,5882,80,22797
488,6024,80,22797
488,6163,80,22797
488,6301,80,22797
488,6444,80,22797
488,6581,80,22797
488,6721,80,22797
488,6859,80,22797
488,7,80,22797
488,7142,80,22797
488,7277,80,22797
488,7417,80,22797
488,7558,80,22797
488,7696,80,22797
488,7837,80,22797
488,7975,80,22797
488,8117,80,22797
488,8253,80,22797
488,8392,80,22797
488,8532,80,22797
488,867,80,22797
488,881,80,22797
488,8949,80,22797
488,9086,80,22797
488,9227,80,22797
488,9367,80,22797
488,9504,80,22797
488,9644,80,22797
488,9784,80,22797
488,9922,80,22797
489,0061,80,22797
489,0201,80,22797
489,034,80,22797
489,0479,80,22797
489,0619,80,22797
489,0758,80,22797
489,0896,80,22797
489,1038,80,22797
489,1176,80,22797
489,1314,80,22797
489,1453,80,22797
489,1593,80,22797
489,1733,80,22797
489,187,80,22797
489,2011,80,22797
489,215,80,22797
489,2288,80,22797
489,2429,80,22797
489,2568,80,22797
489,2706,80,22797
489,2847,80,22797
489,299,80,22797
489,3127,80,22797
489,3263,80,22797
489,3403,80,22797
489,3543,80,22797
489,368,80,22797
489,382,80,22797
489,396,80,22797
489,4098,80,22797
489,4238,80,22797
489,4377,80,22797
489,4516,80,22797
489,4654,80,22797
489,4795,80,22797
489,4933,80,22797
489,5071,80,22797
489,5213,80,22797
489,5352,80,22797
489,5491,80,22797
489,5633,80,22797
489,5772,80,22797
489,5905,80,22797
489,6045,80,22797
489,6182,80,22797
489,632,80,22797
489,6457,80,22797
489,6597,80,22797
489,6735,80,22797
489,6873,80,22797
489,7013,80,22797
489,7152,80,22797
489,7289,80,22797
489,7429,80,22797
489,7569,80,22797
489,7707,80,22797
489,7847,80,22797
489,7986,80,22797
489,8125,80,22797
489,8262,80,22797
489,8405,80,22797
489,8543,80,22797
489,868,80,22797
489,8821,80,22797
489,8959,80,22797
489,9096,80,22797
489,9237,80,22797
489,9378,80,22797
489,9515,80,22797
489,9653,80,22797
489,9795,80,22797
489,9933,80,22797
490,007,80,22797
490,0212,80,22797
490,0351,80,22797
490,0488,80,22797
490,063,80,22797
490,0769,80,22797
490,0907,80,22797
490,1046,80,22797
490,1187,80,22797
490,1325,80,22797
490,1463,80,22797
490,1605,80,22797
490,1743,80,22797
490,188,80,22797
490,2023,80,22797
490,2161,80,22797
490,2297,80,22797
490,2439,80,22797
490,2578,80,22797
490,2717,80,22797
490,2854,80,22797
490,2997,80,22797
490,3135,80,22797
490,3272,80,22797
490,3412,80,22797
490,3551,80,22797
490,3689,80,22797
490,3829,80,22797
490,3969,80,22797
490,4107,80,22797
490,4248,80,22797
490,4388,80,22797
490,4525,80,22797
490,4664,80,22797
490,4806,80,22797
490,4944,80,22797
490,5081,80,22797
490,5224,80,22797
490,5363,80,22797
490,5501,80,22797
490,5642,80,22797
490,5781,80,22797
490,5921,80,22797
490,6059,80,22797
490,62,80,22797
490,6339,80,22797
490,6477,80,22797
490,6618,80,22797
490,6757,80,22797
490,6895,80,22797
490,7037,80,22797
490,7177,80,22797
490,7314,80,22797
490,7452,80,22797
490,7593,80,22797
490,7734,80,22797
490,787,80,22797
490,8011,80,22797
490,815,80,22797
490,8289,80,22797
490,8429,80,22797
490,8572,80,22797
490,8708,80,22797
490,8847,80,22797
490,8986,80,22797
490,9125,80,22797
490,9263,80,22797
490,9404,80,22797
490,9543,80,22797
490,9681,80,22797
490,9822,80,22797
490,9961,80,22797
491,01,80,22797
491,024,80,22797
491,0379,80,22797
491,0518,80,22797
491,0655,80,22797
491,0796,80,22797
491,0936,80,22797
491,1076,80,22797
491,1215,80,22797
491,1353,80,22797
491,149,80,22797
491,1633,80,22797
491,1771,80,22797
491,1909,80,22797
491,2051,80,22797
491,2188,80,22797
491,2327,80,22797
491,2464,80,22797
491,2606,80,22797
491,2746,80,22797
491,2885,80,22797
491,3024,80,22797
491,3164,80,22797
491,3301,80,22797
491,3442,80,22797
491,3581,80,22797
491,372,80,22797
491,3859,80,22797
491,3999,80,22797
491,4139,80,22797
491,4278,80,22797
491,4418,80,22797
491,4556,80,22797
491,4694,80,22797
491,4835,80,22797
491,4974,80,22797
491,5114,80,22797
491,5255,80,22797
491,5396,80,22797
491,5535,80,22797
491,5673,80,22797
491,5813,80,22797
491,5952,80,22797
491,6088,80,22797
491,6228,80,22797
491,6366,80,22797
491,6564,80,22797
491,6646,80,22797
491,6799,80,22797
491,6938,80,22797
491,7072,80,22797
491,7211,80,22797
491,7347,80,22797
491,7482,80,22797
491,7622,80,22797
491,776,80,22797
491,7896,80,22797
491,8036,80,22797
491,8174,80,22797
491,8313,80,22797
491,845,80,22797
491,859,80,22797
491,873,80,22797
491,8867,80,22797
491,9006,80,22797
491,9146,80,22797
491,9284,80,22797
491,9424,80,22797
491,9563,80,22797
491,9702,80,22797
491,9842,80,22797
491,9981,80,22797
492,0121,80,22797
492,0258,80,22797
492,0398,80,22797
492,0538,80,22797
492,0676,80,22797
492,0816,80,22797
492,0956,80,22797
492,1094,80,22797
492,1234,80,22797
492,1373,80,22797
492,1512,80,22797
492,1647,80,22797
492,1788,80,22797
492,1927,80,22797
492,2065,80,22797
492,2206,80,22797
492,2346,80,22797
492,2484,80,22797
492,2625,80,22797
492,2764,80,22797
492,2902,80,22797
492,3044,80,22797
492,3183,80,22797
492,3322,80,22797
492,3461,80,22797
492,3601,80,22797
492,3741,80,22797
492,3878,80,22797
492,4019,80,22797
492,4158,80,22797
492,4295,80,22797
492,4436,80,22797
492,4576,80,22797
492,4715,80,22797
492,4854,80,22797
492,4994,80,22797
492,5133,80,22797
492,5271,80,22797
492,5413,80,22797
492,5551,80,22797
492,5689,80,22797
492,5829,80,22797
492,597,80,22797
492,6107,80,22797
492,6248,80,22797
492,6388,80,22797
492,6527,80,22797
492,6664,80,22797
492,6805,80,22797
492,6946,80,22797
492,7083,80,22797
492,7223,80,22797
492,7363,80,22797
492,75,80,22797
492,7641,80,22797
492,7781,80,22797
492,7919,80,22797
492,8057,80,22797
492,8198,80,22797
492,8337,80,22797
492,8475,80,22797
492,8616,80,22797
492,8756,80,22797
492,8893,80,22797
492,9034,80,22797
492,9174,80,22797
492,9312,80,22797
492,9451,80,22797
492,9593,80,22797
492,9736,80,22797
492,9874,80,22797
493,0017,80,22797
493,0153,80,22797
493,0291,80,22797
493,043,80,22797
493,0568,80,22797
493,0706,80,22797
493,0846,80,22797
493,0985,80,22797
493,1125,80,22797
493,1263,80,22797
493,1402,80,22797
493,1542,80,22797
493,168,80,22797
493,1819,80,22797
493,1959,80,22797
493,2097,80,22797
493,2238,80,22797
493,2377,80,22797
493,2516,80,22797
493,2654,80,22797
493,2795,80,22797
493,2934,80,22797
493,3072,80,22797
493,3212,80,22797
493,3352,80,22797
493,3489,80,22797
493,363,80,22797
493,3769,80,22797
493,3906,80,22797
493,4047,80,22797
493,4187,80,22797
493,4326,80,22797
493,4463,80,22797
493,4604,80,22797
493,4742,80,22797
493,4881,80,22797
493,5021,80,22797
493,516,80,22797
493,5298,80,22797
493,5439,80,22797
493,558,80,22797
493,5719,80,22797
493,5857,80,22797
493,5996,80,22797
493,6136,80,22797
493,6274,80,22797
493,6414,80,22797
493,6555,80,22797
493,6693,80,22797
493,6832,80,22797
493,6971,80,22797
493,711,80,22797
493,7251,80,22797
493,7389,80,22797
493,7528,80,22797
493,7668,80,22797
493,7807,80,22797
493,7946,80,22797
493,8084,80,22797
493,8224,80,22797
493,8363,80,22797
493,85,80,22797
493,864,80,22797
493,878,80,22797
493,8921,80,22797
493,9056,80,22797
493,9198,80,22797
493,9337,80,22797
493,9475,80,22797
493,9616,80,22797
493,9755,80,22797
493,9893,80,22797
494,0034,80,22797
494,0173,80,22797
494,0312,80,22797
494,0451,80,22797
494,0591,80,22797
494,0731,80,22797
494,0868,80,22797
494,1009,80,22797
494,1148,80,22797
494,1286,80,22797
494,1428,80,22797
494,1567,80,22797
494,1704,80,22797
494,1845,80,22797
494,1985,80,22797
494,2123,80,22797
494,2261,80,22797
494,2402,80,22797
494,2541,80,22797
494,2679,80,22797
494,2819,80,22797
494,296,80,22797
494,3097,80,22797
494,324,80,22797
494,3378,80,22797
494,3516,80,22797
494,3653,80,22797
494,3795,80,22797
494,3933,80,22797
494,4071,80,22797
494,4212,80,22797
494,4352,80,22797
494,4488,80,22797
494,463,80,22797
494,4769,80,22797
494,4906,80,22797
494,5046,80,22797
494,5187,80,22797
494,5326,80,22797
494,5464,80,22797
494,5605,80,22797
494,5744,80,22797
494,5881,80,22797
494,6023,80,22797
494,6161,80,22797
494,6299,80,22797
494,644,80,22797
494,658,80,22797
494,6718,80,22797
494,6857,80,22797
494,6997,80,22797
494,7137,80,22797
494,7274,80,22797
494,7415,80,22797
494,7555,80,22797
494,7692,80,22797
494,7833,80,22797
494,7972,80,22797
494,8111,80,22797
494,825,80,22797
494,8391,80,22797
494,8529,80,22797
494,8667,80,22797
494,8808,80,22797
494,8949,80,22797
494,9086,80,22797
494,9226,80,22797
494,9366,80,22797
494,9503,80,22797
494,9644,80,22797
494,9784,80,22797
494,9923,80,22797
495,0061,80,22797
495,0202,80,22797
495,0341,80,22797
495,0478,80,22797
495,062,80,22797
495,0759,80,22797
495,0897,80,22797
495,1038,80,22797
495,1177,80,22797
495,1316,80,22797
495,1454,80,22797
495,1595,80,22797
495,1735,80,22797
495,1872,80,22797
495,2013,80,22797
495,2152,80,22797
495,2289,80,22797
495,2431,80,22797
495,257,80,22797
495,2711,80,22797
495,2848,80,22797
495,299,80,22797
495,3128,80,22797
495,3266,80,22797
495,3407,80,22797
495,3547,80,22797
495,3685,80,22797
495,3825,80,22797
495,3965,80,22797
495,4104,80,22797
495,4244,80,22797
495,4383,80,22797
495,4522,80,22797
495,4659,80,22797
495,48,80,22797
495,494,80,22797
495,5078,80,22797
495,5219,80,22797
495,5358,80,22797
495,5496,80,22797
495,5638,80,22797
495,5776,80,22797
495,5915,80,22797
495,6054,80,22797
495,6194,80,22797
495,6333,80,22797
495,6471,80,22797
495,6612,80,22797
495,675,80,22797
495,6888,80,22797
495,7028,80,22797
495,7168,80,22797
495,7306,80,22797
495,7446,80,22797
495,7585,80,22797
495,7725,80,22797
495,7862,80,22797
495,8003,80,22797
495,8142,80,22797
495,828,80,22797
495,842,80,22797
495,8561,80,22797
495,8698,80,22797
495,8839,80,22797
495,8978,80,22797
495,9119,80,22797
495,9255,80,22797
495,9396,80,22797
495,9535,80,22797
495,9674,80,22797
495,9814,80,22797
495,9953,80,22797
496,0091,80,22797
496,0232,80,22797
496,0372,80,22797
496,051,80,22797
496,0648,80,22797
496,0789,80,22797
496,0928,80,22797
496,1065,80,22797
496,1207,80,22797
496,1345,80,22797
496,1483,80,22797
496,1624,80,22797
496,1764,80,22797
496,1902,80,22797
496,2042,80,22797
496,2182,80,22797
496,2321,80,22797
496,2458,80,22797
496,2599,80,22797
496,2739,80,22797
496,2877,80,22797
496,3017,80,22797
496,3156,80,22797
496,3294,80,22797
496,3434,80,22797
496,3573,80,22797
496,3713,80,22797
496,3851,80,22797
496,3991,80,22797
496,4131,80,22797
496,4268,80,22797
496,4409,80,22797
496,4554,80,22797
496,4686,80,22797
496,4825,80,22797
496,4965,80,22797
496,5103,80,22797
496,5244,80,22797
496,5383,80,22797
496,5522,80,22797
496,5659,80,22797
496,58,80,22797
496,594,80,22797
496,6077,80,22797
496,6219,80,22797
496,6358,80,22797
496,6496,80,22797
496,6638,80,22797
496,6777,80,22797
496,6914,80,22797
496,7054,80,22797
496,7194,80,22797
496,7333,80,22797
496,7471,80,22797
496,7612,80,22797
496,7751,80,22797
496,7889,80,22797
496,803,80,22797
496,817,80,22797
496,8307,80,22797
496,8446,80,22797
496,8586,80,22797
496,8725,80,22797
496,8862,80,22797
496,9003,80,22797
496,9142,80,22797
496,928,80,22797
496,9421,80,22797
496,9558,80,22797
496,9698,80,22797
496,9838,80,22797
496,9977,80,22797
497,0117,80,22797
497,0254,80,22797
497,0395,80,22797
497,0534,80,22797
497,0672,80,22797
497,0812,80,22797
497,0952,80,22797
497,1089,80,22797
497,123,80,22797
497,137,80,22797
497,1507,80,22797
497,1648,80,22797
497,1788,80,22797
497,1927,80,22797
497,2068,80,22797
497,2206,80,22797
497,2344,80,22797
497,2481,80,22797
497,2623,80,22797
497,2762,80,22797
497,2899,80,22797
497,3038,80,22797
497,3177,80,22797
497,3316,80,22797
497,3456,80,22797
497,3597,80,22797
497,3739,80,22797
497,3875,80,22797
497,4015,80,22797
497,4155,80,22797
497,4293,80,22797
497,4434,80,22797
497,4572,80,22797
497,4712,80,22797
497,485,80,22797
497,4991,80,22797
497,5131,80,22797
497,5268,80,22797
497,5408,80,22797
497,5548,80,22797
497,5686,80,22797
497,5826,80,22797
497,5966,80,22797
497,6104,80,22797
497,6245,80,22797
497,6383,80,22797
497,6524,80,22797
497,666,80,22797
497,6802,80,22797
497,6941,80,22797
497,7079,80,22797
497,722,80,22797
497,736,80,22797
497,7498,80,22797
497,7639,80,22797
497,7778,80,22797
497,7917,80,22797
497,8054,80,22797
497,8195,80,22797
497,8334,80,22797
497,8471,80,22797
497,8613,80,22797
497,8752,80,22797
497,889,80,22797
497,903,80,22797
497,9169,80,22797
497,9307,80,22797
497,945,80,22797
497,9588,80,22797
497,9727,80,22797
497,9868,80,22797
498,0007,80,22797
498,0145,80,22797
498,0283,80,22797
498,0424,80,22797
498,0565,80,22797
498,0701,80,22797
498,0842,80,22797
498,0982,80,22797
498,1121,80,22797
498,1258,80,22797
498,1399,80,22797
498,1539,80,22797
498,1676,80,22797
498,1816,80,22797
498,1956,80,22797
498,2093,80,22797
498,2233,80,22797
498,2372,80,22797
498,2509,80,22797
498,2649,80,22797
498,2789,80,22797
498,293,80,22797
498,3067,80,22797
498,3206,80,22797
498,3347,80,22797
498,3484,80,22797
498,3625,80,22797
498,3765,80,22797
498,3903,80,22797
498,4043,80,22797
498,4184,80,22797
498,4324,80,22797
498,4463,80,22797
498,4604,80,22797
498,4743,80,22797
498,4882,80,22797
498,5022,80,22797
498,516,80,22797
498,5297,80,22797
498,5436,80,22797
498,5576,80,22797
498,5714,80,22797
498,585,80,22797
498,5989,80,22797
498,6127,80,22797
498,6263,80,22797
498,6403,80,22797
498,6541,80,22797
498,6678,80,22797
498,6816,80,22797
498,6955,80,22797
498,7092,80,22797
498,7231,80,22797
498,7369,80,22797
498,7506,80,22797
498,7645,80,22797
498,7784,80,22797
498,7922,80,22797
498,8058,80,22797
498,8199,80,22797
498,8338,80,22797
498,8475,80,22797
498,8616,80,22797
498,8755,80,22797
498,8891,80,22797
498,903,80,22797
498,917,80,22797
498,9306,80,22797
498,9448,80,22797
498,9585,80,22797
498,9724,80,22797
498,9861,80,22797
499,0002,80,22797
499,014,80,22797
499,0279,80,22797
499,0475,80,22797
499,056,80,22797
499,0711,80,22797
499,0851,80,22797
499,0988,80,22797
499,1125,80,22797
499,1261,80,22797
499,1398,80,22797
499,1536,80,22797
499,1673,80,22797
499,1812,80,22797
499,195,80,22797
499,2086,80,22797
499,2228,80,22797
499,2366,80,22797
499,2503,80,22797
499,2646,80,22797
499,2785,80,22797
499,2922,80,22797
499,3059,80,22797
499,32,80,22797
499,334,80,22797
499,3481,80,22797
499,3618,80,22797
499,3754,80,22797
499,389,80,22797
499,4029,80,22797
499,4167,80,22797
499,4306,80,22797
499,4447,80,22797
499,4585,80,22797
499,4725,80,22797
499,4864,80,22797
499,5005,80,22797
499,5143,80,22797
499,5281,80,22797
499,5422,80,22797
499,5561,80,22797
499,5699,80,22797
499,584,80,22797
499,598,80,22797
499,6119,80,22797
499,6257,80,22797
499,6399,80,22797
499,6537,80,22797
499,6675,80,22797
499,6815,80,22797
499,6954,80,22797
499,7092,80,22797
499,7232,80,22797
499,7372,80,22797
499,7512,80,22797
499,7649,80,22797
499,779,80,22797
499,793,80,22797
499,8066,80,22797
499,8207,80,22797
499,8347,80,22797
499,8484,80,22797
499,8626,80,22797
499,8764,80,22797
499,8902,80,22797
499,9042,80,22797
499,9183,80,22797
499,9321,80,22797
499,946,80,22797
499,9607,80,22797
499,9741,80,22797
499,9877,80,22797
500,0017,80,22797
500,0156,80,22797
500,0294,80,22797
500,0436,80,22797
500,0574,80,22797
500,0714,80,22797
500,0851,80,22797
500,0992,80,22797
500,1132,80,22797
500,1269,80,22797
500,1411,80,22797
500,1551,80,22797
500,1689,80,22797
500,1828,80,22797
500,1969,80,22797
500,2107,80,22797
500,2248,80,22797
500,2388,80,22797
500,2526,80,22797
500,2664,80,22797
500,2805,80,22797
500,2945,80,22797
500,3083,80,22797
500,3223,80,22797
500,3363,80,22797
500,3501,80,22797
500,3641,80,22797
500,3782,80,22797
500,3921,80,22797
500,4059,80,22797
500,4199,80,22797
500,4338,80,22797
500,4476,80,22797
500,4619,80,22797
500,476,80,22797
500,4894,80,22797
500,5036,80,22797
500,5174,80,22797
500,5311,80,22797
500,545,80,22797
500,5591,80,22797
500,5732,80,22797
500,5869,80,22797
500,601,80,22797
500,6148,80,22797
500,6285,80,22797
500,6427,80,22797
500,6566,80,22797
500,6704,80,22797
500,6844,80,22797
500,6985,80,22797
500,7123,80,22797
500,7261,80,22797
500,7401,80,22797
500,7541,80,22797
500,7677,80,22797
500,7818,80,22797
500,7958,80,22797
500,8096,80,22797
500,8236,80,22797
500,8375,80,22797
500,8514,80,22797
500,8651,80,22797
500,8793,80,22797
500,8933,80,22797
500,907,80,22797
500,9211,80,22797
500,9351,80,22797
500,9488,80,22797
500,9629,80,22797
500,9768,80,22797
500,9907,80,22797
501,0046,80,22797
501,0185,80,22797
501,0324,80,22797
501,0463,80,22797
501,0604,80,22797
501,0744,80,22797
501,0882,80,22797
501,1024,80,22797
501,1164,80,22797
501,1301,80,22797
501,1441,80,22797
501,158,80,22797
501,172,80,22797
501,1857,80,22797
501,1996,80,22797
501,2136,80,22797
501,2273,80,22797
501,2411,80,22797
501,2551,80,22797
501,269,80,22797
501,283,80,22797
501,2969,80,22797
501,3106,80,22797
501,3247,80,22797
501,3386,80,22797
501,3524,80,22797
501,3661,80,22797
501,3802,80,22797
501,3943,80,22797
501,408,80,22797
501,4221,80,22797
501,4359,80,22797
501,4497,80,22797
501,4637,80,22797
501,4776,80,22797
501,4915,80,22797
501,5053,80,22797
501,5194,80,22797
501,5333,80,22797
501,5471,80,22797
501,5611,80,22797
501,575,80,22797
501,5888,80,22797
501,6029,80,22797
501,6169,80,22797
501,6306,80,22797
501,6447,80,22797
501,6586,80,22797
501,6725,80,22797
501,6862,80,22797
501,7004,80,22797
501,7143,80,22797
501,7281,80,22797
501,742,80,22797
501,7559,80,22797
501,7697,80,22797
501,7839,80,17678
501,7979,80,07913
501,8117,79,96126
501,8255,79,83999
501,8398,79,71634
501,8535,79,59147
501,8674,79,4666
501,8813,79,34161
501,8951,79,21717
501,9088,79,09261
501,9228,78,96788
501,9366,78,84283
501,9503,78,6924
501,9644,78,54196
501,9782,78,30064
501,9921,77,99835
502,006,77,61759
502,0201,77,15488
502,034,76,65639
502,0478,76,15853
502,0618,75,66085
502,0757,75,16325
502,0894,74,66564
502,1035,74,16805
502,1173,73,67049
502,1313,73,17294
502,1451,72,67535
502,1591,72,17774
502,1731,71,68008
502,187,71,18241
502,2011,70,68475
502,2148,70,18708
502,2287,69,68902
502,2427,69,21171
502,2566,68,73689
502,2705,68,26134
502,2844,67,78566
502,2985,67,31042
502,3123,66,83473
502,326,66,3595
502,3401,65,8841
502,3538,65,40885
502,3675,64,95614
502,3814,64,54442
502,3953,64,19328
502,4088,63,86824
502,4228,63,57138
502,4366,63,32431
502,4504,63,12622
502,4645,63,0833
502,4783,63,0833
502,4923,63,0833
502,506,63,0833
502,52,63,0833
502,5343,63,0833
502,5478,63,0833
502,5618,63,0833
502,5757,63,0833
502,5896,63,0833
502,6036,63,0833
502,6176,63,0833
502,6315,63,0833
502,6453,63,0833
502,6593,63,0833
502,6733,63,0833
502,6871,63,0833
502,7011,63,0833
502,715,63,0833
502,7289,63,0833
502,7429,63,0833
502,7568,63,0833
502,7707,63,0833
502,7849,63,0833
502,7987,63,0833
502,8126,63,0833
502,8263,63,0833
502,8404,63,0833
502,8544,63,0833
502,8681,63,0833
502,8822,63,0833
502,8962,63,0833
502,9099,63,0833
502,924,63,0833
502,9382,63,0833
502,952,63,0833
502,9656,63,0833
502,9798,63,0833
502,9937,63,0833
503,0074,63,0833
503,0216,63,0833
503,0354,63,0833
503,0494,63,0833
503,0634,63,0833
503,0774,63,0833
503,0912,63,0833
503,1051,63,0833
503,1191,63,0833
503,1331,63,0833
503,1468,63,0833
503,161,63,0833
503,1749,63,0833
